  11 the	general	form	of
   1 it	is	to	know
   1 it	is	therefore	as
   1 it	is	possible	that
   1 it	is	much	more
   1 it	is	more	efficient
   1 it	is	easy	to
   1 it	exploits	the	power
   1 it	enables	users	to
   1 it	enabled	the	student
   1 it	did	not	provide
   1 it	could	be	used
   1 it	2	application-specific	strategic
   1 it	2	2	design
   1 issue	over	the	last
   1 isomorphs	of	the	posttest
   1 is	useful	singley	and
   1 is	useful	in	word
   1 is	useful	and	3
   1 is	unambiguous	like	inferring
   1 is	typically	used	to
   1 is	too	abstract	4
   1 is	to	know	how
   1 is	to	aggregate	all
   1 is	therefore	still	called
   1 is	therefore	generally	useful
   1 is	therefore	efficient	because
   1 is	therefore	as	important
   1 is	that	such	research
   1 is	that	once	commands
   1 is	that	commands	should
   1 is	strategy-based	instruction	for
   1 is	some	indication	that
   1 is	similar	to	how
   1 is	robust	across	different
   1 is	possible	that	transfer
   1 is	not	unique	to
   1 is	not	unambiguous	for
   1 is	not	a	critical
   1 is	needed	to	investigate
   1 is	much	more	difficult
   1 is	motivated	by	several
   1 is	more	efficient	and
   1 is	modified	all	the
   1 is	manually	creating	a
   1 is	in	agreement	with
   1 is	improved	when	a
   1 is	identical	in	both
   1 is	however	not	definitive
   1 is	general	because	it
   1 is	explicitly	designed	to
   1 is	efficient	because	it
   1 is	easy	to	construct
   1 is	difficult	and	as
   1 is	designed	to	teach
   1 is	critical	in	learning
   1 is	critical	because	educational
   1 is	clearly	useful	in
   1 is	because	learning	strategies
   1 involving	different	information	objects
   1 involved	using	new	window
   1 investigated	in	the	cmu
   1 investigate	how	well	the
   1 investigate	how	best	to
   1 introduction	this	article	reports
   1 introduced	to	the	split
   1 introduced	different	ways	to
   1 intrinsic	motivation	when	they
   1 into	two	panes	so
   1 into	two	panes	it
   1 into	two	panes	and
   1 into	two	panes	a
   1 into	two	groups	the
   1 into	two	equal	groups
   1 into	the	teaching	of
   1 into	the	need	and
   1 into	a	numbered	list
   1 interventions	in	real	world
   1 interventions	can	easily	fail
   1 intervals	in	a	phenomenon
   1 international	society	for	technology
   1 interfaces	would	have	difficulty
   1 interfaces	while	we	have
   1 interfaces	could	automatically	detect
   1 interface	when	best	to
   1 interface	we	decided	to
   1 interface	that	the	split
   1 interface	so	that	it
   1 interface	and	therefore	that
   1 interface	and	despite	many
   1 interconnected	objects	for	example
   1 interactive	session	where	they
   1 interaction	with	the	students
   1 interaction	of	each	student
   1 intended	goal	however	users
   1 intelligent	interfaces	would	have
   1 intelligent	help	systems	bhavnani
   1 integrated	with	the	teaching
   1 integrated	the	total	time
   1 integrated	into	the	teaching
   1 insufficiently	motivating	for	students
   1 instructors	who	had	experience
   1 instructors	while	such	teaching
   1 instructors	they	also	allow
   1 instructors	therefore	had	received
   1 instructors	provided	feedback	for
   1 instructors	of	the	existing
   1 instructors	modified	and	executed
   1 instructors	in	both	groups
   1 instructors	in	both	conditions
   1 instructors	how	to	design
   1 instructors	got	extra	instruction
   1 instructors	and	enable	teaching
   1 instructors	all	the	instructors
   1 instructor	was	to	provide
   1 instructor	training	each	group
   1 instructor	taught	the	course
   1 instructor	stated	that	the
   1 instructor	opened	a	3-page
   1 instructor	introduced	different	ways
   1 instructor	execute	the	steps
   1 instructor	encouraged	the	students
   1 instructor	elaboration	which	could
   1 instructor	demonstrated	this	method
   1 instructor	both	of	whom
   1 instructor	and	a	secondary
   1 instructions	to	graduate	students
   1 instructions	on	paper	these
   1 instructions	included	the	teaching
   1 instructions	for	simple	tasks
   1 instructions	also	required	the
   1 instructional	prototype	our	research
   1 instructional	prototype	in	phase-1
   1 instructional	material	bhavnani	and
   1 instructional	frameworks	could	be
   1 instructional	frameworks	1	unix
   1 instructional	framework	when	taught
   1 instructional	framework	were	robust
   1 instructional	framework	was	robust
   1 instructional	framework	was	implemented
   1 instructional	framework	to	teach
   1 instructional	framework	the	strategy-based
   1 instructional	framework	that	specified
   1 instructional	framework	by	combining
   1 instructional	framework	as	suggested
   1 instructional	framework	appears	to
   1 instructional	framework	and	4
   1 instructional	design	to	fit
   1 instructional	design	the	new
   1 instructional	design	in	two
   1 instructional	design	in	a
   1 instructional	design	framework	to
   1 instructional	design	framework	but
   1 instructional	contexts	and	new
   1 instructional	approaches	such	as
   1 instructional	approach	when	implemented
   1 instructional	approach	the	success
   1 instructional	approach	is	typically
   1 instructional	approach	in	two
   1 instructional	approach	in	a
   1 instructional	approach	be	applied
   1 instructional	approach	1	enables
   1 instruction	with	two	different
   1 instruction	while	others	required
   1 instruction	which	were	used
   1 instruction	which	was	then
   1 instruction	we	tested	whether
   1 instruction	we	should	attempt
   1 instruction	we	have	come
   1 instruction	we	conclude	with
   1 instruction	was	followed	by
   1 instruction	to	teach	those
   1 instruction	to	teach	the
   1 instruction	to	new	applications
   1 instruction	to	freshman	students
   1 instruction	to	almost	400
   1 instruction	to	address	the
   1 instruction	time	as	the
   1 instruction	thus	the	guide
   1 instruction	this	approach	evolved
   1 instruction	this	approach	enabled
   1 instruction	that	can	assist
   1 instruction	than	we	provided
   1 instruction	than	we	expected
   1 instruction	students	were	randomly
   1 instruction	set	was	complete
   1 instruction	section	3	discusses
   1 instruction	represents	a	failure
   1 instruction	prototype	we	conducted
   1 instruction	per	application	we
   1 instruction	over	several	instantiations
   1 instruction	ordinarily	provided	by
   1 instruction	or	had	trouble
   1 instruction	on	the	general
   1 instruction	on	learning	4
   1 instruction	on	effective	and
   1 instruction	on	a	new
   1 instruction	of	strategies	for
   1 instruction	most	users	need
   1 instruction	might	explain	the
   1 instruction	lessons	learned	in
   1 instruction	is	that	commands
   1 instruction	is	motivated	by
   1 instruction	included	problemsolving	requiring
   1 instruction	in	two	parts
   1 instruction	in	the	strategy
   1 instruction	in	new	contexts
   1 instruction	in	a	classroom
   1 instruction	however	our	research
   1 instruction	has	often	been
   1 instruction	harmed	command	knowledge
   1 instruction	for	the	next
   1 instruction	for	teaching	students
   1 instruction	for	students	with
   1 instruction	for	example	the
   1 instruction	for	all	general
   1 instruction	effectively	finally	the
   1 instruction	but	excluded	the
   1 instruction	brown	and	edelson
   1 instruction	began	with	the
   1 instruction	began	with	a
   1 instruction	at	all	the
   1 instruction	as	the	strategy
   1 instruction	and	5	the
   1 instruction	all	of	them
   1 instruction	address	this	issue
   1 instruction	3	classes	of
   1 instruction	1	enabled	students
   1 instructed	to	save	the
   1 institutions	3	1	extension
   1 instead	of	the	user
   1 instead	of	scrolling	back
   1 instead	of	merely	observing
   1 instead	of	attempting	to
   1 instantiations	has	enabled	the
   1 instantiations	across	the	applications
   1 instantiation	of	the	handle
   1 instantiation	across	the	applications
   1 instantiated	in	dreamweaver	using
   1 instantiated	in	dreamweaver	through
   1 instantiated	in	different	task
   1 instantiated	across	different	authoring
   1 instantiate	them	systematically	across
   1 instantiate	the	nine	strategies
   1 instantiate	the	9	general
   1 instance	however	despite	the
   1 instance	even	intelligent	interfaces
   1 instance	a	user	might
   1 inspection	showed	that	five
   1 insights	of	using	strategy-based
   1 insights	into	the	need
   1 insert	table	command	in
   1 input	from	the	student
   1 initial	performance	on	a
   1 informed	that	their	performance
   1 informed	by	the	results
   1 informed	by	the	importance
   1 information-seeking	behavior	bhavnani	2005
   1 information	through	cut-and-paste	can
   1 information	such	as	tables
   1 information	selectively	without	altering
   1 information	related	to	salaries
   1 information	related	to	art
   1 information	objects	that	need
   1 information	objects	e	g
   1 information	and	correctly	suggest
   1 inefficient	when	used	for
   1 inefficient	use	of	computer
   1 inefficient	to	be	considered
   1 inefficient	method	of	scrolling
   1 inefficient	for	example	singley
   1 inefficient	and	ineffective	methods
   1 ineffective	use	of	computer
   1 ineffective	methods	to	perform
   1 ineffective	and	inefficient	use
   1 individually	to	provide	a
   1 individual	strategy	opportunity	as
   1 indication	that	the	general
   1 indicating	whether	or	not
   1 indicating	five	lessons	learned
   1 indicate	that	application-general	strategic
   1 incremental	feedback	about	progress
   1 including	the	exception	modify
   1 included	those	component	skills
   1 included	the	teaching	guides
   1 included	the	same	commands
   1 included	problemsolving	requiring	interaction
   1 included	an	opportunity	to
   1 include	prior	knowledge	dominating
   1 include	new	strategies	as
   1 inappropriate	actions	contribute	to
   1 in-class	tasks	for	demonstration
   1 in-class	exams	which	tested
   1 in	work	environments	bhavnani
   1 in	word	to	test
   1 in	word	to	efficiently
   1 in	word	processors	in
   1 in	which	they	explained
   1 in	using	the	cad
   1 in	using	suboptimal	methods
   1 in	using	inefficient	and
   1 in	using	computer	applications
   1 in	users	focusing	on
   1 in	unix	msword	and
   1 in	undergraduate	education	sellars
   1 in	unambiguously	inferring	that
   1 in	um-1	was	taught
   1 in	two	universities	led
   1 in	two	parts	1
   1 in	two	iterations	at
   1 in	two	controlled	experiments
   1 in	time	of	between
   1 in	this	case	these
   1 in	their	handout	and
   1 in	the	traditional	course
   1 in	the	students	who
   1 in	the	strategy-based	course
   1 in	the	strategy	handout
   1 in	the	strategy	groups
   1 in	the	spreadsheet	task
   1 in	the	spreadsheet	are
   1 in	the	second	step
   1 in	the	retention	test
   1 in	the	retention	study
   1 in	the	psychology	and
   1 in	the	probability	of
   1 in	the	previous	three
   1 in	the	posttest	was
   1 in	the	new	university
   1 in	the	middle	of
   1 in	the	higher-level	task
   1 in	the	handout	to
   1 in	the	handout	step
   1 in	the	following	section
   1 in	the	first	step
   1 in	the	first	column
   1 in	the	experimental	course
   1 in	the	experiment	embedded
   1 in	the	end	product
   1 in	the	document	here
   1 in	the	design	of
   1 in	the	design	implementation
   1 in	the	current	experiment
   1 in	the	course	and
   1 in	the	computer	laboratory
   1 in	the	command	appspecific
   1 in	the	command	and
   1 in	the	classroom	we
   1 in	the	applications	in
   1 in	the	amount	of
   1 in	the	acquisition	of
   1 in	the	acm	digital
   1 in	the	absence	of
   1 in	that	particular	opportunity
   1 in	that	application	the
   1 in	testing	educational	interventions
   1 in	teaching	the	strategic
   1 in	teaching	the	effective
   1 in	teaching	the	cmu
   1 in	teaching	strategy-based	instruction
   1 in	teaching	strategies	to
   1 in	teaching	and	in
   1 in	table	iv	there
   1 in	table	ii	while
   1 in	table	ii	may
   1 in	such	cases	instead
   1 in	subsequent	applications	2
   1 in	strategy	use	the
   1 in	separate	sheets	for
   1 in	section	3	1
   1 in	section	2	knowledge
   1 in	section	2	4
   1 in	section	2	2
   1 in	section	1	there
   1 in	row	e	of
   1 in	real-world	tasks	bhavnani
   1 in	real	world	contexts
   1 in	previous	years	and
   1 in	phase-1	of	our
   1 in	phase	2	of
   1 in	our	next	phase
   1 in	our	exploratory	study
   1 in	our	experiments	which
   1 in	our	early	pilots
   1 in	order	to	reduce
   1 in	order	to	compare
   1 in	order	to	avoid
   1 in	only	one	instance
   1 in	new	contexts	and
   1 in	neither	case	has
   1 in	multiple	contexts	by
   1 in	msword	while	the
   1 in	msword	to	test
   1 in	msword	through	the
   1 in	msword	included	an
   1 in	msword	enables	the
   1 in	msword	and	msexcel
   1 in	msexcel	this	result
   1 in	msexcel	required	the
   1 in	msexcel	or	msword
   1 in	msexcel	however	the
   1 in	msexcel	both	groups
   1 in	msexcel	are	learned
   1 in	most	performance-improvement	methods
   1 in	most	cases	automatic
   1 in	many	studies	see
   1 in	many	organizations	to
   1 in	learning	we	also
   1 in	large	documents	containing
   1 in	its	transfer	across
   1 in	its	application-specific	form
   1 in	instructional	material	bhavnani
   1 in	identifying	effective	and
   1 in	graphic	design	as
   1 in	goms	terms	the
   1 in	front	of	the
   1 in	four	strategy	opportunities
   1 in	figure	2	mainly
   1 in	figure	1	the
   1 in	fact	be	taught
   1 in	fact	as	discussed
   1 in	fact	acquire	efficient
   1 in	extending	both	the
   1 in	exploiting	seven	strategy
   1 in	excel	this	manipulation
   1 in	excel	in	the
   1 in	educational	and	commercial
   1 in	education	1999	hoffman
   1 in	each	group5	furthermore
   1 in	each	group	there
   1 in	each	group	the
   1 in	each	condition	the
   1 in	each	application	the
   1 in	dreamweaver	using	the
   1 in	dreamweaver	through	commands
   1 in	dreamweaver	3	construct
   1 in	dreamweaver	17	commands
   1 in	different	task	situations
   1 in	designing	the	demonstration
   1 in	designing	implementing	and
   1 in	controlled	classroom	experiments
   1 in	contrast	to	using
   1 in	content	from	the
   1 in	consultation	with	the
   1 in	command	knowledge	between
   1 in	combination	with	commands
   1 in	cmu-2	also	art
   1 in	cmu-1	the	overall
   1 in	cmu-1	because	tasks
   1 in	both	groups	were
   1 in	both	groups	3
   1 in	both	courses	2
   1 in	both	conditions	retained
   1 in	both	conditions	had
   1 in	both	applications	the
   1 in	appendixa	this	handout
   1 in	appendix-d	were	therefore
   1 in	appendix-a	is	efficient
   1 in	appendix	e	for
   1 in	appendix	b	the
   1 in	appendix	a	generalized
