  10 than	or	equal	to
   1 had	better	performance	in
   1 habits	representing	an	individual
   1 guide	in	order	to
   1 guidance	provided	by	the
   1 guidance	from	examples	one
   1 guidance	for	students	students
   1 growth	in	the	use
   1 groups	we	conducted	an
   1 groups	the	data	collected
   1 groups	tend	to	favor
   1 groups	so	that	customers
   1 groups	roussinov	and	zhao
   1 groups	pearson	s	correlation
   1 groups	of	similar	objects
   1 groups	for	each	attribute
   1 groups	can	be	met
   1 grouping	objects	with	similar
   1 grouped	according	to	the
   1 group	would	have	similar
   1 group	were	identified	as
   1 group	relevant	concepts	from
   1 group	more	specifically	the
   1 group	learners	based	on
   1 group	is	identified	as
   1 group	embedded	figures	test
   1 group	called	a	cluster
   1 group	4	2	clustering
   1 grimley	1999	these	two
   1 grid	layout	which	allows
   1 great	potential	for	education
   1 graphics	video	and	animation
   1 graphical	representation	to	illustrate
   1 grades	than	field-dependent	students
   1 goodenough	1976	therefore	they
   1 goodenough	1976	conversely	fielddependent
   1 good	at	analytical	thought
   1 going	through	a	fixed
   1 goals	of	these	evaluations
   1 goal	that	is	sought
   1 goal	of	the	algorithm
   1 goal	of	classification	is
   1 global-holistic	versus	focused-detailed	or
   1 global	picture	of	the
   1 global	perceptions	witkin	et
   1 global	fashion	goodenough	1976
   1 global	approaches	this	difference
   1 global	approach	to	process
   1 global	approach	riding	s
   1 global	a	major	issue
   1 giving	the	students	an
   1 given	the	opportunity	to
   1 given	control	of	deciding
   1 given	classification	of	objects
   1 given	classes	on	the
   1 given	any	dataset	there
   1 given	a	task	sheet
   1 get	to	relevant	topics
   1 get	concrete	guidance	from
   1 get	a	global	picture
   1 geometrical	shape	such	as
   1 geometrical	figures	that	the
   1 geometrical	figure	as	in
   1 genes	association	rules	that
   1 generated	results	are	easily
   1 generated	for	characterizing	cognitive
   1 generated	can	be	summarized
   1 generated	and	interesting	hypotheses
   1 generate	the	random	numbers
   1 generate	easily	understandable	rules
   1 general	support	previous	studies
   1 general	content	overview	and
   1 gender	the	levels	of
   1 gender	differences	to	conduct
   1 gender	differences	beckwith	et
   1 gender	differences	and	system
   1 geft	the	individual	is
   1 geft	is	that	fielddependent
   1 geft	by	witkin	et
   1 gathered	together	in	one
   1 gargano	and	ragged	1999
   1 gained	from	these	three
   1 gained	from	the	left
   1 g	calcaterra	et	al
   1 future	work	are	identified
   1 future	the	rationale	of
   1 furthermore	ayan	et	al
   1 further	work	to	analyze
   1 further	work	needs	to
   1 further	split	into	four
   1 further	preparation	will	be
   1 further	it	is	called
   1 further	change	in	the
   1 further	by	email	making
   1 functions	of	genes	association
   1 functionality	of	wbi	programs
   1 functionality	of	the	wbi
   1 function	than	a	field
   1 function	of	data	mining
   1 from	web	logs	of
   1 from	traditional	statistical	tests
   1 from	traditional	statistical	and
   1 from	these	three	approaches
   1 from	these	techniques	appear
   1 from	the	sets	of
   1 from	the	log	file
   1 from	the	left	side
   1 from	the	k-means	algorithm
   1 from	the	hierarchical	map
   1 from	the	four	data
   1 from	the	detailed	descriptions
   1 from	the	detailed	description
   1 from	the	decision	tree
   1 from	the	database	in
   1 from	the	computation	and
   1 from	the	bottom	level
   1 from	the	behavior	of
   1 from	raw	data	the
   1 from	poor	field-independent	capability
   1 from	large	amounts	of
   1 from	field-dependent	students	in
   1 from	examples	unlike	field-independent
   1 from	examples	one	of
   1 from	everywhere	and	at
   1 from	different	students	the
   1 from	clustering	present	an
   1 from	clustering	and	traditional
   1 from	classification	provide	the
   1 from	anova	indicate	that
   1 from	a	university	library
   1 from	a	set	of
   1 from	a	number	of
   1 from	2000	to	2005
   1 frequently	used	the	alphabetical
   1 frequently	used	methods	for
   1 frequently	examined	the	detailed
   1 frequently	examine	the	detailed
   1 frequently	considered	in	the
   1 frequently	accessed	the	hierarchical
   1 frequently	accessed	the	alphabetical
   1 frequency	of	using	overview
   1 frequency	of	each	attribute
   1 frequencies	of	using	main
   1 freely	through	a	wbi
   1 freedom	for	navigation	it
   1 free	to	choose	preferred
   1 free	exploration	of	the
   1 frank	1999	applied	the
   1 frameworks	they	tend	to
   1 frames	the	hierarchical	map
   1 frames	one	frame	can
   1 frames	of	reference	and
   1 frames	frame	uses	an
   1 frame	would	be	highlighted
   1 frame	uses	an	underlying
   1 frame	to	select	a
   1 frame	the	hierarchical	map
   1 frame	of	reference	to
   1 frame	is	always	visible
   1 frame	in	other	words
   1 frame	in	doing	so
   1 frame	change	hobbs	1999
   1 frame	can	always	stay
   1 frame	and	the	alphabetical
   1 frame	6	2	display
   1 fourth	rule	is	that
   1 fourth	level	shows	that
   1 four	display	options	comprising
   1 four	data	analysis	approaches
   1 found	to	be	significant
   1 found	these	are	the
   1 found	that	there	is
   1 found	in	these	two
   1 found	by	using	these
   1 forth	between	different	learning
   1 former	were	applied	to
   1 former	the	third	rule
   1 former	is	often	used
   1 former	are	applied	to
   1 formed	if	a	node
   1 formed	clusters	one	of
   1 formats	three	types	of
   1 form	of	web	access
   1 ford	et	al	1994
   1 ford	and	chen	2001
   1 ford	2000	in	addition
   1 ford	1998	terrell	2002
   1 for	windows	release	10
   1 for	two	attributes	that
   1 for	tv	program	selections
   1 for	this	particular	experiment
   1 for	this	inconsistency	is
   1 for	these	reasons	research
   1 for	these	k	new
   1 for	their	learning	these
   1 for	the	total	number
   1 for	the	study	the
   1 for	the	social	sciences
   1 for	the	selection	of
   1 for	the	seed	number
   1 for	the	second	phase
   1 for	the	predictions	of
   1 for	the	next	phase
   1 for	the	images	on
   1 for	the	frequencies	of
   1 for	the	development	of
   1 for	the	cosmetic	business
   1 for	the	assignment	of
   1 for	that	topic	this
   1 for	system	design	the
   1 for	students	students	need
   1 for	selection	figure	1
   1 for	processing	and	structuring
   1 for	performing	classification	tasks
   1 for	optimal	learning	lee
   1 for	navigation	tools	field-independent
   1 for	navigation	it	can
   1 for	modeling	learning	patterns
   1 for	menu	map	index
   1 for	measuring	field	dependence
   1 for	locating	information	especially
   1 for	k	2	10
   1 for	grouping	objects	with
   1 for	future	work	are
   1 for	financial	and	technological
   1 for	field-independent	students	while
   1 for	field-dependent	students	who
   1 for	field-dependent	students	7
   1 for	experiment	design	reips
   1 for	examples	self-organizing	maps
   1 for	example	what	dominant
   1 for	example	one	column
   1 for	example	ng	and
   1 for	example	intermediate	learners
   1 for	everyone	if	suitable
   1 for	education	chen	and
   1 for	each	specific	topic
   1 for	each	group	were
   1 for	each	group	is
   1 for	each	cognitive	style
   1 for	each	cluster	are
   1 for	each	cluster	another
   1 for	each	attribute	table
   1 for	differences	in	each
   1 for	data	mining	and
   1 for	data	clustering	is
   1 for	completing	their	tasks
   1 for	clustering	see	section
   1 for	classification	a	decision
   1 for	characterizing	cognitive	styles
   1 for	better	recommendations	kim
   1 for	automatically	defining	logical
   1 for	automatic	identification	of
   1 for	analyzing	web	usage
   1 for	analysis	with	the
   1 for	an	internet	shopping
   1 for	a	maximum	of
   1 follows	in	section	2
   1 following	trends	--cluster	0
   1 following	that	the	algorithm
   1 following	5	1	analytical
   1 followed	by	the	frequency
   1 followed	by	an	explanation
   1 focuses	on	cognitive	styles
   1 focused-detailed	or	field-dependent	versus
   1 focus	on	specific	relevant
   1 focus	on	information	that
   1 flexible	enough	to	offer
   1 flexibility	in	the	delivery
   1 fixed	sequence	chen	and
   1 fixed	before	the	algorithm
   1 five	years	this	issue
   1 five	attributes	were	found
   1 fits	the	data	better
   1 first	subtest	is	a
   1 first	step	is	to
   1 first	rule	obtained	from
   1 first	proposed	by	agrawal
   1 first	presents	items	containing
   1 first	phase	of	the
   1 finer	subsets	until	the
   1 findings	the	characteristics	of
   1 findings	suggest	that	cognitive
   1 findings	strengthen	the	claim
   1 findings	of	this	study
   1 findings	in	general	support
   1 findings	are	applied	to
   1 findings	about	the	effects
   1 finding	unexpected	relationships	patterns
   1 finding	is	that	field-independent
   1 finding	is	in	accordance
   1 find	whether	there	was
   1 find	the	correlations	between
   1 find	out	the	meaningful
   1 find	all	kinds	of
   1 financial	and	technological	reasons
   1 finally	it	would	be
   1 finally	conclusions	are	drawn
   1 fill	out	a	questionnaire
   1 file	were	also	used
   1 file	the	students	were
   1 figures	witkin	et	al
   1 figures	that	the	individual
   1 figures	test	geft	by
   1 figure	as	in	the
   1 figure	5	which	was
   1 figure	4	shows	the
   1 figure	3	fieldindependent	learners
   1 figure	2	the	first
   1 figure	1	shows	the
   1 fifth	rule	is	that
   1 fields	including	information	technology
   1 fieldindependent	students	significantly	chose
   1 fieldindependent	learners	n	14
   1 fieldindependent	and	field-dependent	learners
   1 fielddependent	students	tend	to
   1 fielddependent	students	often	use
   1 fielddependent	students	is	their
   1 fielddependent	learners	have	different
   1 fielddependent	competence	is	positively
   1 fielddependent	and	intermediate	students
   1 fielddependent	and	field-independent	students
   1 field-independent	tendency	whereas	the
   1 field-independent	subjects	field-independent	students
   1 field-independent	students	who	use
   1 field-independent	students	who	rarely
   1 field-independent	students	who	have
   1 field-independent	students	who	frequently
   1 field-independent	students	while	unrelated
   1 field-independent	students	these	rules
   1 field-independent	students	the	remaining
   1 field-independent	students	the	fifth
   1 field-independent	students	tended	to
   1 field-independent	students	show	different
   1 field-independent	students	often	access
   1 field-independent	students	in	the
   1 field-independent	students	have	a
   1 field-independent	students	had	better
   1 field-independent	students	frequently	examine
   1 field-independent	students	favored	using
   1 field-independent	students	did	not
   1 field-independent	students	can	use
   1 field-independent	students	but	they
   1 field-independent	students	are	capable
   1 field-independent	students	approach	an
   1 field-independent	students	appreciated	the
   1 field-independent	students	actively	segment
   1 field-independent	students	achieved	superior
   1 field-independent	persons	since	they
   1 field-independent	people	are	good
   1 field-independent	p	0	01
   1 field-independent	learners	which	are
   1 field-independent	individuals	have	more
   1 field-independent	individuals	and	students
   1 field-independent	individual	is	capable
   1 field-independent	capability	ford	and
   1 field-independent	and	intermediate	students
   1 field-independent	and	fielddependent	students
   1 field-independent	and	fielddependent	learners
   1 field-independent	among	these	dimensions
   1 field-dependent	versus	field-independent	among
   1 field-dependent	tendency	these	results
   1 field-dependent	subjects	hit	more
   1 field-dependent	students	with	whom
   1 field-dependent	students	with	concrete
   1 field-dependent	students	who	would
   1 field-dependent	students	who	either
   1 field-dependent	students	were	superior
   1 field-dependent	students	used	linear
   1 field-dependent	students	use	a
   1 field-dependent	students	three	are
   1 field-dependent	students	the	seventh
   1 field-dependent	students	the	second
   1 field-dependent	students	tend	to
   1 field-dependent	students	rely	more
   1 field-dependent	students	preferred	to
   1 field-dependent	students	preferred	nonlinear
   1 field-dependent	students	perceive	objects
   1 field-dependent	students	often	look
   1 field-dependent	students	have	different
   1 field-dependent	students	field-dependent	students
   1 field-dependent	students	felt	confused
   1 field-dependent	students	can	more
   1 field-dependent	students	can	identify
   1 field-dependent	students	as	shown
   1 field-dependent	students	and	this
   1 field-dependent	students	and	field-independent
   1 field-dependent	students	a	possible
   1 field-dependent	students	7	conclusions
   1 field-dependent	people	have	global
   1 field-dependent	p	0	01
   1 field-dependent	learners	the	core
   1 field-dependent	learners	n	12
   1 field-dependent	learners	intermediate	learners
   1 field-dependent	learners	have	different
   1 field-dependent	learners	finally	conclusions
   1 field-dependent	learners	also	echo
   1 field-dependent	individuals	who	rely
   1 field-dependent	individuals	wa	scores
   1 field-dependent	capacity	conversely	the
   1 field-dependent	and	field-independent	students
   1 field-dependent	and	field-independent	learners
   1 field	independence	the	csa
   1 field	independence	and	field
   1 field	dependent	individual	who
   1 field	dependence/independence	as	witkin
   1 field	dependence/-independence	has	emerged
   1 field	dependence	lies	in
   1 field	dependence	including	the
   1 field	dependence	in	this
   1 field	dependence	and	students
   1 field	dependence	and	employ
   1 field	dependence	a	number
