   9 i	don	t	know
   1 is	for	the	system
   1 is	for	me	was
   1 is	flexible--i	can	modify
   1 is	flexible	finding	the
   1 is	feature-rich	productivity	applications
   1 is	explainable	by	the
   1 is	exactly	how	i
   1 is	especially	important	during
   1 is	engaging	the	contents
   1 is	effective	but	user-assisted
   1 is	easy	to	understand
   1 is	easy	to	make
   1 is	easy	to	do
   1 is	easy	this	software
   1 is	easy	it	is
   1 is	easy	i	get
   1 is	easy	enough	but
   1 is	easily	explained	by
   1 is	displayed	when	the
   1 is	displayed	by	default
   1 is	desired	four	participants
   1 is	designed	we	return
   1 is	described	here	by
   1 is	categorized	as	feature-keen
   1 is	by	playing	with
   1 is	best	just	because
   1 is	best	described	as
   1 is	bad	because	i
   1 is	available	and	thereby
   1 is	at	least	in
   1 is	an	obvious	next
   1 is	an	interesting	concept
   1 is	an	integral	part
   1 is	an	idea	that
   1 is	an	area	of
   1 is	an	area	for
   1 is	always	better	than
   1 is	always	a	subset
   1 is	always	a	good
   1 is	almost	identical	to
   1 is	additional	functionality	that
   1 is	added	and	does
   1 is	adapted	solely	by
   1 is	adaptable	by	the
   1 is	a	switching	mechanism
   1 is	a	strong	statement
   1 is	a	standard	small
   1 is	a	small	effect
   1 is	a	rich	area
   1 is	a	representative	sample
   1 is	a	primary	argument
   1 is	a	measure	of
   1 is	a	good	idea
   1 is	a	good	example
   1 is	a	fully	functioning
   1 is	a	feature-rich	application
   1 is	a	distinction	between
   1 is	a	constrained	example
   1 is	a	common	target
   1 is	a	2	personality
   1 is	0	01	is
   1 irregularly	used	functions	were
   1 involved	this	can	be
   1 involved	for	approximately	6
   1 invoked	after	some	period
   1 invisible	to	me	and
   1 investigations	have	been	relatively
   1 investigation	individual	differences	in
   1 investigation	both	sections	conclude
   1 investigating	adaptive	designs	shows
   1 investigated	users	personalizing	behavior
   1 investigated	user	attitudes	regarding
   1 investigated	the	utility	of
   1 investigated	in	our	design
   1 investigated	by	others	for
   1 investigated	and	no	statistically
   1 investigated	a	potential	correlation
   1 investigate	appropriate	initial	personal
   1 intuitive	this	mechanism	for
   1 intuitive	and	flexible	these
   1 intuitive	and	flexible	hypothesis
   1 intuitive	and	flexible	enough
   1 introduction	desktop	applications	such
   1 introduced	to	reduce	complexity
   1 introduced	an	adaptive	user
   1 introduce	some	controls	in
   1 introduce	a	design	that
   1 into	unix	command	usage
   1 into	two	independent	components
   1 into	their	design	a
   1 into	the	full	system
   1 into	the	daily	lives
   1 into	that	everyone	category
   1 into	one	of	two
   1 into	msword	on	each
   1 into	five	groups	novice
   1 into	adaptive	user	interfaces
   1 into	account	feature-shy	were
   1 into	a	long	menu
   1 interviews	which	complement	the
   1 interviews	and	questionnaires	with
   1 interviews	allows	us	to
   1 interview	was	conducted	with
   1 interview	to	provide	more
   1 interview	the	participant	who
   1 interview	the	goal	is
   1 interview	that	they	would
   1 interview	that	he	really
   1 interview	participants	were	asked
   1 interview	participant	7	it
   1 interview	participant	7	i
   1 interview	participant	6	one
   1 interview	participant	5	i
   1 interview	participant	3	the
   1 interview	participant	22	two
   1 interview	participant	22	three
   1 interview	participant	22	it
   1 interview	participant	2	i
   1 interview	participant	17	what
   1 interview	participant	17	to
   1 interview	participant	17	i
   1 interview	participant	16	none
   1 interview	participant	16	four
   1 interview	participant	15	i
   1 interview	participant	13	so
   1 interview	participant	13	for
   1 interview	participant	11	two
   1 interview	participant	11	these
   1 interview	participant	11	i
   1 interview	participant	11	both
   1 interview	participant	11	8
   1 interview	participant	10	participant
   1 interview	participant	10	interestingly
   1 interview	i	participant	3
   1 interview	however	the	all-in-one
   1 interview	he	had	completely
   1 interview	figure	3	provides
   1 interview	data	7	1
   1 intervals	during	4-week	usage
   1 interspersed	with	those	that
   1 interpreting	eta-squared	is	0
   1 interpreted	is	that	msw
   1 internet	and	a	script
   1 intermediate	advanced	and	expert
   1 interference	participants	were	exposed
   1 interference	a	single	researcher
   1 interfere	with	any	customization
   1 interfaces--she	wanted	different	personal
   1 interfaces	with	the	exception
   1 interfaces	with	respect	to
   1 interfaces	with	novice	users
   1 interfaces	will	reach	a
   1 interfaces	will	be	dominated
   1 interfaces	we	believe	the
   1 interfaces	was	that	it
   1 interfaces	third	meeting	the
   1 interfaces	they	wanted	to
   1 interfaces	these	two	approaches
   1 interfaces	there	were	relatively
   1 interfaces	there	is	greater
   1 interfaces	there	has	been
   1 interfaces	the	trace	of
   1 interfaces	the	percentage	of
   1 interfaces	the	experimenter	toggled
   1 interfaces	that	requires	only
   1 interfaces	that	give	users
   1 interfaces	significantly	more	difficult
   1 interfaces	right	from	the
   1 interfaces	related	to	the
   1 interfaces	provide	scaffolding	for
   1 interfaces	participants	were	not
   1 interfaces	one	that	is
   1 interfaces	one	personal	interface
   1 interfaces	once	as	a
   1 interfaces	might	also	be
   1 interfaces	many	commercial	applications
   1 interfaces	is	whether	or
   1 interfaces	is	to	support
   1 interfaces	is	to	assist
   1 interfaces	is	the	functions
   1 interfaces	is	that	they
   1 interfaces	is	more	complex
   1 interfaces	is	a	good
   1 interfaces	include	the	adaptive
   1 interfaces	in	turn	before
   1 interfaces	in	particular	rankings
   1 interfaces	in	msw	personal
   1 interfaces	in	general	each
   1 interfaces	in	any	way
   1 interfaces	have	enjoyed	considerable
   1 interfaces	has	potential	beyond
   1 interfaces	h4	modification	triggers
   1 interfaces	from	the	outset
   1 interfaces	for	each	of
   1 interfaces	fifteen	participants	indicated
   1 interfaces	evolved	we	directed
   1 interfaces	each	containing	a
   1 interfaces	do	not	generally
   1 interfaces	did	not	increase/decrease
   1 interfaces	did	approximately	reach
   1 interfaces	designs	msword	personal
   1 interfaces	by	contrast	have
   1 interfaces	by	adaptive/adaptable	would
   1 interfaces	but	some	of
   1 interfaces	between	which	the
   1 interfaces	based	on	individual
   1 interfaces	as	will	be
   1 interfaces	as	well	as
   1 interfaces	as	before	we
   1 interfaces	are	always	better
   1 interfaces	are	accessible	to
   1 interfaces	another	limitation	of
   1 interfaces	and	when	they
   1 interfaces	and	to	date
   1 interfaces	and	times	when
   1 interfaces	and	through	user-initiated
   1 interfaces	and	the	evaluation
   1 interfaces	and	it	was
   1 interfaces	and	how	they
   1 interfaces	and	essentially	ignore
   1 interfaces	an	easily	adaptable
   1 interfaces	adaptive	interfaces	have
   1 interfaces	according	to	the
   1 interfaces	a	priori	is
   1 interfaces	5	participants	did
   1 interface--they	will	find	the
   1 interface	would	likely	make
   1 interface	within	msw	personal
   1 interface	with	single-button	access
   1 interface	with	many	of
   1 interface	with	default	settings
   1 interface	with	all	features
   1 interface	with	a	reduced
   1 interface	will	otherwise	be
   1 interface	while	the	goal
   1 interface	which	results	in
   1 interface	which	is	adapted
   1 interface	when	irregularly	used
   1 interface	when	a	function
   1 interface	we	turn	now
   1 interface	we	initialized	the
   1 interface	we	hypothesized	about
   1 interface	we	expect	that
   1 interface	we	checked	whether
   1 interface	we	can	improve
   1 interface	we	believe	this
   1 interface	was	there	it
   1 interface	was	stored	in
   1 interface	was	presented	as
   1 interface	was	needed	rather
   1 interface	was	generally	well
   1 interface	was	considered	important
   1 interface	was	best	and
   1 interface	was	75	functions
   1 interface	users	would	be
   1 interface	users	are	encouraged
   1 interface	unfamiliar	to	all
   1 interface	under	full	user
   1 interface	toggling	and	personal
   1 interface	to	the	full
   1 interface	to	the	extent
   1 interface	to	make	it
   1 interface	to	go	to
   1 interface	to	be	small
   1 interface	to	be	faster
   1 interface	to	an	early
   1 interface	those	functions	used
   1 interface	this	is	a
   1 interface	they	would	find
   1 interface	they	did	not
   1 interface	there	is	additional
   1 interface	there	is	a
   1 interface	there	are	a
   1 interface	the	trace	of
   1 interface	the	personal	interface
   1 interface	the	only	difference
   1 interface	the	number	of
   1 interface	the	menu	stays
   1 interface	the	interface	of
   1 interface	that	was	designed
   1 interface	terminology	as	follows
   1 interface	so	it	is
   1 interface	should	have	initially
   1 interface	should	a	problem
   1 interface	research	it	is
   1 interface	research	is	that
   1 interface	relative	to	the
   1 interface	rather	than	a
   1 interface	ranking	users	have
   1 interface	provides	minimalist	short
   1 interface	preference	msword	personal
   1 interface	personalized	by	the
   1 interface	our	goal	has
   1 interface	our	data	suggests
   1 interface	or	the	personal
   1 interface	one	full	interface
   1 interface	on	the	one
   1 interface	often	users	delay
   1 interface	of	msw2k	the
   1 interface	of	msw2k	pilot
   1 interface	of	msw2k	our
   1 interface	of	msw2k	or
   1 interface	of	msw2k	by
   1 interface	of	msw2k	a
   1 interface	of	msw2k	2
   1 interface	of	a	different
   1 interface	not	only	do
   1 interface	namely	support	to
   1 interface	namely	menus	that
   1 interface	more	as	like
   1 interface	modification	data	but
   1 interface	maybe	it	differs
   1 interface	map	to	functions
   1 interface	like	that	it
   1 interface	level	but	not
   1 interface	it	would	be
   1 interface	it	was	obvious
   1 interface	it	was	also
   1 interface	isolating	the	impact
   1 interface	is	under	user
   1 interface	is	one	that
   1 interface	is	missing	even
   1 interface	is	intuitive	this
   1 interface	is	flexible--i	can
   1 interface	is	easy	to
   1 interface	is	displayed	when
   1 interface	is	an	interesting
   1 interface	is	an	integral
   1 interface	is	adaptable	by
   1 interface	interestingly	of	the
   1 interface	instead	by	starting
   1 interface	in	the	same
   1 interface	in	the	hopes
   1 interface	in	the	absence
   1 interface	in	predetermined	ways
   1 interface	in	a	way
   1 interface	if	the	adaptation
   1 interface	if	i	so
   1 interface	i	mean	you
   1 interface	hypothesis	the	size
   1 interface	hypothesis	modifications	to
   1 interface	histogram	in	figure
   1 interface	has	menus	and
   1 interface	h2	approaches	to
   1 interface	gong	and	salrendy
   1 interface	forced	them	to
   1 interface	for	example	i
   1 interface	for	example	and
   1 interface	for	each	user
   1 interface	first	the	majority
   1 interface	figure	9	shows
   1 interface	feature-shy	participants	will
   1 interface	exclusively	whereas	those
   1 interface	e	g	hypercard
   1 interface	during	the	first
   1 interface	differences	beyond	menus
   1 interface	designs	that	we
   1 interface	designs	on	users
   1 interface	designs	aimed	at
   1 interface	design	leaves	the
   1 interface	design	elements	although
   1 interface	design	could	be
   1 interface	design	community	between
   1 interface	definitely	had	support
   1 interface	currently	in	order
   1 interface	could	be	built
   1 interface	contained	very	few
   1 interface	contained	only	six
   1 interface	construction	is	effective
   1 interface	conditions	it	is
   1 interface	complexity	while	the
   1 interface	complexity	although	most
   1 interface	by	providing	a
   1 interface	by	default	so
   1 interface	but	over	a
   1 interface	but	in	the
   1 interface	begins	small	and
   1 interface	available	initial	personal
   1 interface	as	will	become
   1 interface	as	possible	that
   1 interface	any	function	that
   1 interface	and	those	who
   1 interface	and	therefore	adds
   1 interface	and	then	be
   1 interface	and	the	strong
   1 interface	and	the	relative
   1 interface	and	that	would
   1 interface	and	participants	agreed
   1 interface	and	one	that
   1 interface	and	it	d
   1 interface	and	by	the
   1 interface	and	an	interface
   1 interface	and	also	supports
   1 interface	almost	exclusively	and
   1 interface	all	of	the
   1 interface	adaptation	which	implements
   1 interface	adaptation	results	in
   1 interface	acts	as	a
   1 interface	a	simple	toggle
   1 interface	a	personalized	interface
   1 interface	7	participants	rather
   1 interface	2	the	desire
   1 interestingly	the	quote	below
   1 interestingly	of	the	13
   1 interestingly	both	participants	were
   1 interesting	to	see	how
   1 interesting	to	note	that
   1 interesting	observations	is	that
   1 interesting	in	the	findings
   1 interesting	concept	but	seems
   1 interactions	whereby	feature-shy	participants
   1 interactions	such	that	the
   1 interactions	and	responses	2
   1 interaction	was	not	significant
   1 interaction	was	expressed	jameson
   1 interaction	the	commonly	accepted
   1 interaction	is	underway	key
   1 interaction	horvitz	1999	the
   1 interaction	for	q1	vs
   1 interaction	f	1	18
   1 intended	was	that	it
   1 intended	to	generalize	to
   1 intended	or	was	the
   1 intelligent	user	interfaces	is
   1 intelligence	in	the	interface
   1 intelligence	a	classic	level-structured
   1 integral	part	of	the
   1 insufficient	attention	has	been
   1 instrument	used	to	assess
   1 instrument	developed	by	mcgrenere
   1 instructions	were	given	no
   1 instructions	verbally	printouts	of
   1 instructions	given	to	the
   1 instead	we	summarize	some
   1 instead	we	next	describe
   1 instead	of	a	laboratory
   1 instead	elected	to	examine
   1 instead	by	starting	users
   1 instance	of	each	of
   1 instance	of	an	adaptive
   1 installed--msw	personal--which	contained	two
   1 installed	the	19	participants
   1 installed	on	top	of
   1 installed	on	the	participant
   1 installation	of	msword	this
   1 inspectable	user	model	the
   1 initiating	adaptations	him/herself	was
   1 initially	opened	a	short
   1 initially	included	more	functions--those
   1 initially	exit	and	the
   1 initially	but	that	functions
   1 initially	been	added	by
   1 initially	assume	that	the
   1 initialized	the	personal	interface
   1 initialize	the	personal	interface
   1 initial	triggers	satisfies	this
   1 initial	trigger	the	user
   1 initial	trigger	excluding	customization
   1 initial	trigger	and	the
   1 initial	trigger	accounted	for
   1 initial	reaction	of	returning
   1 initial	personal	interfaces	based
   1 initial	personal	interface	we
   1 initial	personal	interface	the
   1 initial	personal	interface	on
   1 initial	period	when	modifications
   1 initial	period	lasted	2
   1 initial	period	it	only
   1 initial	period	for	the
   1 initial	period	for	only
   1 initial	period	and	for
   1 initial	customization	on	the
   1 initial	configuration	was	time-consuming
   1 inherent	limitations	and	constraints
   1 inherent	in	customization	this
   1 informed	that	the	short
   1 informed	at	the	end
   1 informative	next	steps	in
   1 information	and	allows	the
   1 information	about	the	goals
   1 information	about	function	availability
   1 inform	how	and	when
