  19 the	case	of
   1 however	fraccionamiento	the
   1 however	for	some
   1 however	for	each
   1 however	focusing	on
   1 however	at	low
   1 how	the	words
   1 how	effective	trt
   1 holds	for	the
   1 hold	the	relationship
   1 hold	for	the
   1 history	of	the
   1 highest	ranked	word
   1 highest	df	wf
   1 higher	than	the
   1 higher	than	for
   1 higher	recall	precision
   1 higher	quality	of
   1 higher	performance	of
   1 higher	in	the
   1 higher	degree	of
   1 high	when	low
   1 high	translation	recall--the
   1 high	translation	precision
   1 high	recall	and
   1 high	precision	fite
   1 high	indirect	translation
   1 high	frequency	word
   1 high	for	both
   1 high	df	words
   1 high	degree	of
   1 high	because	a
   1 high	95	0
   1 hersh	et	al
   1 here	we	used
   1 here	the	research
   1 here	need	to
   1 here	called	oov-utaclir-spa-eng
   1 here	an	important
   1 hence	significant	in
   1 help	at	all
   1 held	in	main
   1 heikki	keskustalo	and
   1 hedlund	et	al
   1 he	scans	down
   1 having	no	effects
   1 having	been	modified
   1 having	a	different
   1 have	the	required
   1 have	several	character
   1 have	not	lost
   1 have	from	5
   1 have	different	origins
   1 have	compensated	failures
   1 have	been	constructed
   1 has	to	have
   1 has	expertise	in
   1 hard	to	manage
   1 happen	indirect	translation
   1 handling	oov	words
   1 handles	spelling	variants
   1 handle	words	in
   1 handle	were	lemmatized
   1 handle	both	spelling
   1 hand	the	fite
   1 hand	cross-lingual	spelling
   1 had	to	end
   1 had	to	apply
   1 had	multiple	meanings
   1 grey	shaded	area
   1 greek	chemeia	therapeia
   1 great	difference	between
   1 gov	and	it
   1 google	search	engine
   1 good	results	since
   1 good	quality	of
   1 good	frequency	data
   1 gollins	and	sanderson
   1 gnu	org/software/wget/	wget
   1 gives	the	web
   1 gives	query	keys
   1 gives	more	malformed
   1 gives	many	possible
   1 gives	its	third
   1 gives	for	these
   1 gives	correct	words
   1 gives	a	source
   1 given	source	word
   1 given	source	language
   1 given	enough	time
   1 given	by	fite-trt
   1 given	as	the
   1 given	a	target
   1 given	a	list
   1 give	very	long
   1 give	very	large
   1 give	high	df
   1 german-english	rule	ekt
   1 german-english	and	french-english
   1 german	konstruktion	and
   1 german	470	000
   1 german	35	000
   1 genomics	track	topic
   1 genomics	track	test
   1 generation	was	obtained
   1 generation	the	frequency
   1 generation	method	effectively
   1 generation	method	based
   1 generation	in	section
   1 generation	confidence	factor
   1 generation	columns	2
   1 generates	them	as
   1 generated	word	forms
   1 generated	using	the
   1 generated	rules	transformation
   1 generated	rule	collections
   1 generated	for	automatic
   1 generated	digrams	are
   1 generated	automatically	large
   1 generate	transformation	rules
   1 generally	acronyms	cannot
   1 generalization	of	the
   1 general-purpose	dictionary	thus
   1 general	problem	as
   1 gb	the	numbers
   1 gave	the	words
   1 gave	base	forms
   1 gathered	manually	from
   1 fuzzy	translation/matchingbased	query
   1 fuzzy	translation/matching	approaches
   1 fuzzy	translation	trt
   1 fuzzy	translation	towards
   1 fuzzy	translation	reported
   1 fuzzy	translation	is
   1 fuzzy	matching--	digram
   1 fuzzy	matching	we
   1 fuzzy	matching	the
   1 fuzzy	matching	approach
   1 fuzzy	matching	also
   1 future	research	trt
   1 future	research	such
   1 further	translation	would
   1 further	translated	into
   1 further	down	a
   1 fundamentally	different	from
   1 functions	of	preceding
   1 functions	and	3
   1 function	tw-len-ok	the
   1 function	tw-len-ok	gives
   1 function	trt-frank	if
   1 function	that	gives
   1 function	rel-wf	gives
   1 function	rel-df	gives
   1 function	freqpattern-ok	checks
   1 function	freq-pattern-ok	is
   1 function	freq-pattern-ok	gives
   1 function	freq-pattern-ok	2
   1 function	definitions	not
   1 fulfilled	as	follows
   1 fujii	and	ishikawa
   1 from	translation	dictionaries
   1 from	these	words
   1 from	the	viewpoint
   1 from	the	translation
   1 from	the	spanish-english
   1 from	the	sets
   1 from	the	practical
   1 from	the	index
   1 from	the	google
   1 from	the	fetched
   1 from	the	combined
   1 from	texts	and
   1 from	other	oov
   1 from	latin	computare
   1 from	greek	chemeia
   1 from	fuzzy	translation
   1 from	fite-trt	but
   1 from	english	and
   1 from	each	web
   1 from	bilingual	chinese-english
   1 from	a	source
   1 from	5	to
   1 from	1	to
   1 frequently	in	a
   1 frequency-ranked	translation	set
   1 frequency-ranked	order	for
   1 frequency-ranked	list	of
   1 frequency-based	selection	of
   1 frequency-based	ranking	of
   1 frequency	word	forms
   1 frequency	wf	df
   1 frequency	thresholds	section
   1 frequency	thresholds	in
   1 frequency	thresholds	because
   1 frequency	there	are
   1 frequency	source	what
   1 frequency	source	r
   1 frequency	source	fitetrt
   1 frequency	source	and
   1 frequency	rules	the
   1 frequency	rel-wf	defined
   1 frequency	rel-df	and
   1 frequency	refers	to
   1 frequency	patterns	of
   1 frequency	patterns	associated
   1 frequency	pattern	is
   1 frequency	pattern	in
   1 frequency	pattern	associated
   1 frequency	pattern	and
   1 frequency	pattern	allows
   1 frequency	over	all
   1 frequency	of	twi
   1 frequency	of	target
   1 frequency	of	a
   1 frequency	of	10
   1 frequency	lists	with
   1 frequency	lists	s
   1 frequency	lists	recall
   1 frequency	lists	r
   1 frequency	lists	precision
   1 frequency	lists	is
   1 frequency	lists	finnish-english
   1 frequency	lists	caused
   1 frequency	list	t
   1 frequency	list	for
   1 frequency	list	experiments
   1 frequency	list	contains
   1 frequency	levels	translation
   1 frequency	is	dfengweb
   1 frequency	in	the
   1 frequency	in	t
   1 frequency	for	a
   1 frequency	distribution	is
   1 frequency	distribution	in
   1 frequency	df	and
   1 frequency	data	for
   1 frequency	data	fite
   1 frequency	data	added
   1 frequency	criterion	tested
   1 frequency	criteria	and
   1 frequency	corpus	translation
   1 frequency	corpus	the
   1 frequency	corpus	fite-trt
   1 frequency	by	trt-frank
   1 frequency	and	the
   1 frequency	2	very
   1 frequency	2	are
   1 frequency	2	applied
   1 frequency	2	all
   1 frequency	10	see
   1 frequency	10	are
   1 frequencies	were	too
   1 frequencies	the	fite
   1 frequencies	spanish-english	fite-trt
   1 frequencies	of	two
   1 frequencies	of	the
   1 frequencies	of	english
   1 frequencies	instead	of
   1 frequencies	in	t
   1 frequencies	however	it
   1 frequencies	for	fite
   1 frequencies	between	r
   1 frequencies	are	considered
   1 frequencies	and	82
   1 freqpattern-ok	checks	whether
   1 freq-pattern-ok	twi	tw
   1 freq-pattern-ok	is	applied
   1 freq-pattern-ok	gives	the
   1 freq-pattern-ok	biosynthesis	biosintesis
   1 freq-pattern-ok	2	the
   1 french-english	for	finnish-english
   1 french	was	small
   1 french	was	not
   1 french	serve	as
   1 french	its	minor
   1 french	forms	in
   1 french	and	swedish
   1 frame	and	we
   1 fraccionamiento	the	word
   1 fraccionamiento	fraccionamiento	2
   1 fraccionamiento	a	typical
   1 fraccionamiento	2	engweb
   1 fraccionamento	rel-df	1
   1 fourth	test	word
   1 fourth	step	the
   1 four	test	word
   1 four	sets	of
   1 four	or	less
   1 found	that	translation
   1 found	that	depending
   1 found	in	translation
   1 found	in	chinese
   1 found	in	a
   1 found	however	fraccionamiento
   1 found	empirically	the
   1 formulated	on	the
   1 formulated	by	a
   1 formula	which	resulted
   1 formula	also	for
   1 forms	word	class
   1 forms	within	a
   1 forms	this	would
   1 forms	this	type
   1 forms	this	regular
   1 forms	the	basis
   1 forms	tested	by
   1 forms	often	includes
   1 forms	of	the
   1 forms	obtained	the
   1 forms	obtained	in
   1 forms	not	occurring
   1 forms	it	is
   1 forms	into	the
   1 forms	if	there
   1 forms	for	most
   1 forms	for	further
   1 forms	by	their
   1 forms	are	sorted
   1 forms	and	the
   1 forms	and	naturally
   1 forms	among	which
   1 formed	the	first
   1 form	to	the
   1 form	to	find
   1 form	the	word
   1 form	the	results
   1 form	the	number
   1 form	ranking	r
   1 form	one	comparable
   1 form	meets	all
   1 form	is	selected
   1 form	is	an
   1 form	is	accepted
   1 form	has	to
   1 form	fraccionamento	rel-df
   1 form	for	a
   1 form	equivalents	were
   1 form	and	only
   1 foreign	language	words
   1 for	word	forms
   1 for	which	utaclir
   1 for	which	fite
   1 for	web	and
   1 for	trt	however
   1 for	trt	frequency
   1 for	this	we
   1 for	this	purpose
   1 for	this	problem
   1 for	these	100
   1 for	them	for
   1 for	the	web
   1 for	the	third
   1 for	the	stopping
   1 for	the	second
   1 for	the	rule
   1 for	the	oov
   1 for	the	language
   1 for	the	fourth
   1 for	the	fite-trt
   1 for	the	first
   1 for	the	finnish
   1 for	the	development
   1 for	the	conditions
   1 for	the	case
   1 for	spelling	variants
   1 for	spanishenglish	than
   1 for	spanish-english	recall
   1 for	spanish-english	in
   1 for	spanish-english	fite-trt
   1 for	spanish-english	bio-terms
   1 for	spanish	and
   1 for	some	source
   1 for	sl-	tl
   1 for	significance	by
   1 for	rule	generation
   1 for	rel-wf	formula
   1 for	plain	trt
   1 for	our	tests
   1 for	oov-utaclir-spa-eng	and
   1 for	native	words
   1 for	native	spanish
   1 for	native	source
   1 for	most	inflected
   1 for	many	source
   1 for	long	words
   1 for	lcs/mwl	calculation
   1 for	investigating	fite-trt
   1 for	instance	cheng
   1 for	german	35
   1 for	further	translation
   1 for	from	the
   1 for	frequency	lists
   1 for	french	its
   1 for	french	and
   1 for	five	of
   1 for	fite	were
   1 for	fite	however
   1 for	finnish-english/frequency	lists
   1 for	finnish-english	we
   1 for	finnish-english	was
   1 for	finnish-english	fite-trt
   1 for	finnish	utaclir
   1 for	finnish	low
   1 for	finnish	german
   1 for	example	trt-frank
   1 for	example	the
   1 for	example	in
   1 for	example	freq-pattern-ok
   1 for	example	foreign
   1 for	example	for
   1 for	english-chinese	spoken
   1 for	efficient	implementation
   1 for	each	word
   1 for	each	oov
   1 for	each	domain
   1 for	each	dictionary
   1 for	chinese-english	oov
   1 for	both	web
   1 for	both	types
   1 for	bio-terms	table
   1 for	automatic	translation
   1 for	all	the
   1 for	accepting	an
   1 for	a	spanish
   1 for	a	query
   1 for	a	dictionary
   1 for	8	source
   1 follows	what	are
   1 follows	the	second
   1 follows	the	letter
   1 follows	section	2
   1 follows	in	the
   1 follows	finnish-english/collection	1
   1 follows	english	762
   1 follows	definition	2
   1 following	two	basic
   1 following	research	questions
   1 following	queries	in
   1 following	parameters	and
   1 following	definition	of
   1 following	1	the
   1 focusing	on	the
   1 focusing	on	languages
   1 focus	the	skipgram
   1 focus	of	this
   1 focus	of	the
   1 focus	of	our
   1 five	words	and
   1 five	top	german
   1 five	source	languages
   1 five	of	the
   1 five	native	words
   1 fitetrt	with	web
   1 fitetrt	may	achieve
   1 fitetrt	achieves	high
   1 fite-trt/web	table	xi
   1 fite-trt	will	be
   1 fite-trt	web	r
   1 fite-trt	was	the
   1 fite-trt	was	significantly
   1 fite-trt	was	applied
   1 fite-trt	trt	and
   1 fite-trt	to	other
   1 fite-trt	through	pivot
   1 fite-trt	the	identification
   1 fite-trt	the	dictionary
   1 fite-trt	the	contribution
   1 fite-trt	that	is
   1 fite-trt	technique--a	novel
   1 fite-trt	technique	is
   1 fite-trt	technique	in
   1 fite-trt	technique	addresses
   1 fite-trt	system	last
   1 fite-trt	suggests	that
   1 fite-trt	since	the
   1 fite-trt	s	lower
   1 fite-trt	research	is
   1 fite-trt	reaches	91
   1 fite-trt	reaches	71
   1 fite-trt	queries	which
   1 fite-trt	queries	to
   1 fite-trt	queries	perform
   1 fite-trt	queries	for
   1 fite-trt	queries	and
   1 fite-trt	process	the
   1 fite-trt	performance	spanish-english
   1 fite-trt	performance	does
   1 fite-trt	perform	better
   1 fite-trt	method	r
   1 fite-trt	method	are
   1 fite-trt	is	intended
   1 fite-trt	is	independent
   1 fite-trt	is	compared
   1 fite-trt	is	also
   1 fite-trt	increases	computational
   1 fite-trt	in	this
   1 fite-trt	implementation	is
   1 fite-trt	identification	may
   1 fite-trt	frequency	lists
   1 fite-trt	for	both
   1 fite-trt	effectiveness	it
   1 fite-trt	effectiveness	experiments
   1 fite-trt	effectiveness	and
   1 fite-trt	effectiveness	5
   1 fite-trt	did	not
   1 fite-trt	complexity	it
   1 fite-trt	can	handle
   1 fite-trt	but	bears
   1 fite-trt	and	trt
   1 fite-trt	and	the
   1 fite-trt	and	for
   1 fite-trt	and	clir
   1 fite-trt	achieves	higher
   1 fite-trt	achieved	high
   1 fite-trt	achieved	89
   1 fite-trt	6	discussion
   1 fite	were	taken
   1 fite	was	tested
   1 fite	was	small
   1 fite	the	original
   1 fite	the	identification
   1 fite	technique--the	focus
   1 fite	technique	transitive
   1 fite	technique	the
   1 fite	technique	may
   1 fite	technique	is
   1 fite	technique	4
   1 fite	obtained	through
   1 fite	method	notational
   1 fite	is	that
   1 fite	is	intended
   1 fite	is	based
   1 fite	indicates	that
   1 fite	indicates	precisely
   1 fite	in	the
   1 fite	in	spanish-english
   1 fite	identifies	the
   1 fite	identifies	equivalents
   1 fite	identifies	correct
   1 fite	identifies	10
   1 fite	however	for
   1 fite	gave	the
   1 fite	are	the
   1 fite	are	independent
   1 fit	the	style
   1 first-ranked	components	is
   1 first	word	rather
   1 first	two	test
   1 first	tries	the
   1 first	study	by
   1 first	step	of
   1 first	results	on
   1 first	position	the
   1 first	position	in
   1 first	pivot	language
   1 first	pass	focusing
   1 first	pair	computertietokone
   1 first	one	the
   1 first	in	step
   1 first	form	does
   1 first	extracted	automatically
   1 first	examined	the
   1 first	component	tested
   1 first	component	passes
   1 first	component	of
   1 first	component	is
   1 first	collection	missed
   1 first	checks	the
   1 first	candidates	produced
   1 first	applied	to
   1 first	and	the
   1 first	and	finally
   1 finnishenglish	trt	german
   1 finnishenglish	transformation	rules
   1 finnishenglish	fite-trt	queries
   1 finnishenglish	clir	experiments
   1 finnish/spanish	source	word
   1 finnish-germanenglish	and	finnish-french-english
   1 finnish-french-english	all	the
   1 finnish-english/trt	and	the
   1 finnish-english/frequency	lists	the
   1 finnish-english/collection	2	finnish-germanenglish
   1 finnish-english/collection	1	finnish-english/collection
   1 finnish-english	word	pairs
   1 finnish-english	we	constructed
   1 finnish-english	was	as
   1 finnish-english	trt	the
   1 finnish-english	the	example
   1 finnish-english	the	data
   1 finnish-english	the	better
   1 finnish-english	test	words
   1 finnish-english	results	are
   1 finnish-english	queries	is
   1 finnish-english	oov	word
   1 finnish-english	for	native
   1 finnish-english	fite-trt	was
   1 finnish-english	fite-trt	through
   1 finnish-english	fite-trt	the
   1 finnish-english	fite-trt	reaches
   1 finnish-english	experiments	differed
   1 finnish-english	dictionary	the
   1 finnish-english	dictionaries	these
   1 finnish	words	tieto
   1 finnish	words	in
   1 finnish	words	had
   1 finnish	words	average
   1 finnish	word	leukosyytti
